69.5 378.751 1
114.8 378.751 2
40.75 241.766 1
36.26 211.338 1
49.69 312.103 1
45.02 268.931 1
48.34 306.999 1
38.0411 212.221 1
49.93 312.462 1
71.8468 412.902 1
113.378 412.902 2
72.059 425.314 1
115.14 425.314 2
97.953 575.442 1
68.9633 397.841 1
87.4971 532.134 1
38.32 260.168 1
44.85 299.158 1
70.4257 494.6 1
30.2 226.414 1
55.84 399.398 1
32.2943 161.912 1
53.9857 161.912 2
42.12 242.55 1
38.21 213.354 1
50.38 316.26 1
44.97 268.742 1
50.27 309.699 1
37.1226 189.976 1
62.5574 189.976 2
49.8902 294.702 1
86.531 294.702 2
28.33 196.507 1
27.17 179.104 1
51.075 318.028 1
30.53 217.279 1
42.1 281.993 1
124.021 413.52 2
113.422 387.191 2
28.8851 198.944 1
27.57 179.403 1
51.4747 314.46 1
30.037 221.095 1
42.45 281.557 1
28.12 197.436 1
26.69 179.862 1
50.33 318.218 1
28.8926 218.249 1
41.53 282.674 1
48.906 262.182 1
45.1881 240.708 1
54.1114 281.309 1
88.0919 281.309 2
56.6344 340.361 1
39.7593 206.45 1
66.8802 206.45 2
43.7217 210.972 1
55.912 388.056 1
55.5451 316.901 1
93.2546 316.901 2
41.14 239.666 1
36.578 209.095 1
49.16 310.365 1
46.63 267.059 1
48.69 304.76 1
40.65 241.107 1
36.5729 210.806 1
49.06 311.984 1
47.0275 268.234 1
84.9314 276.078 2
42.9056 205.025 1
65.7197 205.025 2
21.985 22.311 2
61.9298 338.305 1
100.061 338.305 2
35.3584 174.477 1
61.1843 330.306 1
49.78 260.937 1
13.2 47.5034 1
22 47.5034 2
66.1279 392.503 1
39.69 214.767 1
37.1304 176.555 1
58.3528 176.555 2
38.9239 193.144 1
62.5701 193.144 2
68.3498 375.223 1
113.232 375.223 2
52.277 298.686 1
86.7713 298.686 2
25.8 174.02 1
40.2 174.02 2
42.1221 290.549 1
17.86 45.958 1
31.3 193.669 1
51.7 193.669 2
35.11 155.49 1
3.4 60.0168 1
6.7 60.0168 2
34.7066 209.924 1
49.3204 312.403 1
46.3912 263.351 1
44.88 303.952 1
43.8548 208.78 1
49.33 311.101 1
45.19 304.691 1
39 214.327 1
64.5 214.327 2
45.83 306.762 1
14.1 81.9156 1
23.1 81.9156 2
30.48 172.132 1
35.75 228.394 1
67.8874 439.676 1
20.2 125.499 1
34 125.499 2
52.7658 316.646 1
42.1939 235.063 1
39.4596 268.695 1
81.5132 268.695 2
40.782 207.955 1
62.4931 370.809 1
113.586 370.809 2
58.4599 317.178 1
98.0943 317.178 2
68.7915 404.418 1
107.202 404.418 2
68.1482 374.461 1
114.512 374.461 2
93.7729 572.74 1
90.5431 570.415 1
39.5476 241.2 1
35.21 211.477 1
49.1 313.839 1
45.1521 267.869 1
47.79 307.57 1
50.1 314.18 1
83.6 314.18 2
47 268.827 1
77.5 268.827 2
49.1911 308.344 1
39.2985 240.173 1
36.19 210.245 1
49.99 312.548 1
45.9622 267.065 1
48.3159 306.211 1
40.9488 242.55 1
37.25 213.354 1
49.62 316.26 1
46.51 268.742 1
49.0121 309.699 1
39.7938 240.435 1
35.35 211.109 1
49.52 314.529 1
48.06 307.462 1
43.4122 226.063 1
73.3776 226.063 2
34.09 177.492 1
40.65 240.366 1
62.755 418.168 1
29.72 145.918 1
40.21 244.202 1
73.6508 417.412 1
117.487 417.412 2
71.924 425.581 1
111.39 425.581 2
84.7822 521.048 1
143.594 521.048 2
31.7 149.018 1
52.8 149.018 2
42.7 247.196 1
70.6 247.196 2
42.9024 227.914 1
26 118.335 1
43.4 118.335 2
28.2 136.492 1
46.5 136.492 2
35.9035 210.836 1
49.84 313.647 1
46.1742 267.082 1
48.28 306.946 1
21.17 135.093 1
12.8 79.9564 1
35.2 209.992 1
59.2 209.992 2
30.72 185.824 1
25.9523 168.73 1
44.2 168.73 2
47.5524 278.053 1
48.9425 275.054 1
90.6111 275.054 2
46.8182 281.252 1
87.0768 281.252 2
69.6344 427.133 1
111.238 427.133 2
72.2801 423.205 1
114.324 423.205 2
92.8505 541.691 1
154.971 541.691 2
83.9433 527.74 1
140.856 527.74 2
39.9151 241.191 1
35.08 211.467 1
49.27 313.832 1
46.3222 267.861 1
48.14 307.563 1
59.0642 336.708 1
98.0406 336.708 2
60.0457 354.05 1
103.088 354.05 2
86.8797 517.937 1
146.844 517.937 2
57.5976 319.62 1
95.1981 319.62 2
73.0241 460.473 1
132.258 460.473 2
57.9132 333.382 1
14.19 125.959 1
25.99 183.568 1
55.58 396.102 1
36.58 270.088 1
31.4 172.716 1
22.93 115.879 1
22.9 126.647 1
37.3 126.647 2
41.1305 233.041 1
9.4 48.0449 1
15.5 48.0449 2
34.1251 213.207 1
48.1999 314.531 1
46.752 309.126 1
25.0851 90.71 1
17.6725 36.8703 1
23.9033 36.8703 2
35.3436 152.622 1
20.8268 69.92 1
30.6233 69.92 2
64.0195 357.33 1
104.744 357.33 2
66.0369 367.173 1
109.048 367.173 2
153.553 517.621 2
104.403 346.09 2
79.8489 473.801 1
62.5825 361.13 1
103.563 361.13 2
64.8107 356.322 1
106.933 356.322 2
147.759 480.559 2
61.8329 362.3 1
102.126 362.3 2
76.4217 460.82 1
134.298 460.82 2
60.0732 338.035 1
61.2216 346.309 1
101.479 346.309 2
144.42 496.163 2
59.4808 328.835 1
99.7206 328.835 2
72.3163 452.862 1
47.9501 251.245 1
49.481 263.088 1
75.9498 428.585 1
46.5323 243.278 1
79.502 497.856 1
14.32 100.824 1
7.2 82.092 1
38.94 264.296 1
24.17 137.997 1
24.1 187.787 1
35.4 217.679 1
25.75 157.518 1
28.8 196.635 1
49.5 196.635 2
44.32 267.232 1
34.32 224.565 1
80.7905 480.839 1
83.1739 521.532 1
76.3511 440.272 1
94.5011 621.858 1
50.9189 270.888 1
53.3467 299.127 1
46.6754 246.803 1
64.2722 403.271 1
35.6654 167.312 1
46.8426 258.908 1
36.6 220.381 1
29.7 197.818 1
49 197.818 2
45.28 269.744 1
34.8 227.306 1
58.2 227.306 2
35.4792 213.078 1
49.52 315.379 1
47.7602 268.969 1
48.17 309.182 1
110.644 681.243 1
80.3 234.47 2
41.1844 217.943 1
10.1064 67.2114 1
15.9 67.2114 2
20.8 117.667 1
33.8 117.667 2
51.11 258.711 1
39.55 186.706 1
4.7 41.4506 1
7.9 41.4506 2
59.4029 320.795 1
33.5354 166.443 1
56.6 166.443 2
51.18 256.805 1
40.29 184.868 1
11.8 41.9927 2
33.7 164.334 1
56 164.334 2
26.43 109.937 1
18.88 54.8134 1
27.2 178.148 1
45.3 178.148 2
35.77 171.285 1
5.8 55.8154 1
9.6 55.8154 2
14.16 102.87 1
7.43 83.3126 1
38.3119 263.556 1
24.3 140.136 1
40.3 140.136 2
24.5 188.092 1
34.4997 178.49 1
43.12 251.456 1
70.22 463.193 1
23.1 116.014 1
37.8 116.014 2
48.96 308.554 1
32.7493 173.01 1
39.17 237.831 1
28.4 138.259 1
47.7 138.259 2
39.42 246.481 1
40.58 240.849 1
36.09 212.143 1
50.0135 316.614 1
48.5 308.829 1
31.7 194.9 1
52.8 194.9 2
28.45 187.832 1
57.6225 400.709 1
7.8 84.5783 1
6.95 43.9299 1
11.45 80.2844 1
44.4021 292.394 1
16 73.536 1
26.2 73.536 2
25.4 172.992 1
41.6 172.992 2
46.1313 229.349 1
48.0748 256.965 1
42.5903 208.427 1
59.9887 360.975 1
10.7 80.1036 1
43.9781 292.345 1
15.8 73.3385 1
25.9 73.3385 2
24.8 172.908 1
41.7 172.908 2
42.6963 250.311 1
31.4 150.833 1
52.4 150.833 2
43.1644 259.107 1
37.6 191.191 1
67.2 191.191 2
25.26 112.348 1
34.68 183.447 1
60.9317 383.176 1
17.4 68.3863 1
28.9 68.3863 2
39.3 219.12 1
64.3 219.12 2
13.46 67.9057 1
23.37 141.11 1
9 26.2632 1
14.8 26.2632 2
30.5 192.373 1
51.9 192.373 2
29.25 163.196 1
39.15 224.74 1
19.1 110.866 1
31.9 110.866 2
47.3 307.546 1
82.7 307.546 2
47.7148 268.177 1
13.2 78.4318 1
21.5 78.4318 2
42.9047 246.041 1
72.3 246.041 2
25.44 101.467 1
35.09 173.863 1
62.0467 376.684 1
17.3 54.4063 1
28.9 54.4063 2
39.7 215.062 1
65.8 215.062 2
21.12 90.1478 1
11.37 24.3406 1
31 195.597 1
50.8 195.597 2
31.2 152.253 1
51.7 152.253 2
13.2 88.4252 1
21.7 88.4252 2
21.4667 87.5875 1
11.43 23.8072 1
30.6 198.536 1
50.8 198.536 2
31.3 149.568 1
52.2 149.568 2
13.4 89.2653 1
21.9 89.2653 2
35.24 209.79 1
49.29 313.184 1
45.72 265.976 1
47.95 306.045 1
41.9029 271.37 1
49.2815 311.774 1
35 235.753 1
58.3 235.753 2
54.2693 359.375 1
59.3765 402.633 1
44.0683 318.496 1
68.8743 501.188 1
14.54 99.7813 1
7.25 81.3836 1
38.8 264.359 1
23.2454 137.034 1
39.1 137.034 2
23.8 187.179 1
37.45 188.28 1
28.44 127.706 1
16.9 107.516 1
27.1 107.516 2
43.38 249.309 1
16.2 65.828 1
27.2 65.828 2
14.6 100.003 1
7.8147 83.1335 1
39.63 266.571 1
24.1 136.304 1
40.1 136.304 2
24.6 189.002 1
43.4 189.002 2
59.9917 342.252 1
27.6 168.237 1
45.8 168.237 2
57.1 332.911 1
94.6 332.911 2
28.59 187.291 1
31.78 205.523 1
59.7445 387.434 1
102 387.434 2
27.9 179.255 1
46.5 179.255 2
46.5 310.982 1
79.5 310.982 2
62.4994 358.575 1
58.7853 339.19 1
98.7816 339.19 2
82.7 249.752 2
120.2 383.297 2
46.0435 287.948 1
52.65 329.909 1
77.2792 527.03 1
39.641 250.205 1
65.9 250.205 2
62.7183 428.87 1
117.2 428.87 2
52.0939 276.049 1
79.3005 558.511 1
39.4 215.478 1
65.2 215.478 2
43.8544 230.629 1
24.4478 109.13 1
39.9 109.13 2
56.8427 342.642 1
29.67 142.313 1
42 242.398 1
36.78 212.902 1
51.3188 315.26 1
47.1 268.829 1
49.82 309.061 1
73.1062 455.919 1
60.5607 363.756 1
26.12 136.476 1
14.72 65.1254 1
25.9 167.973 1
42.5 167.973 2
36.1 195.773 1
60.7 195.773 2
16.5003 126.063 1
27.1 126.063 2
44.09 277.573 1
50.4181 317.688 1
37.1 241.971 1
62 241.971 2
61.1111 417.529 1
15.28 58.8421 1
25.2089 170.878 1
46.8 170.878 2
36.5 189.696 1
60.5 189.696 2
15.2 119.675 1
25.1 119.675 2
19.8 87.8307 1
20.75 106.966 1
43.76 263.836 1
24.9336 124.592 1
40.8 124.592 2
17.1938 92.7648 1
27.9 92.7648 2
5.18 43.0371 1
12.41 84.6771 1
46.8 297.9 1
80.6 297.9 2
15.1 67.8552 1
24.6 67.8552 2
26.4616 177.239 1
43.5 177.239 2
49.8364 274.834 1
15.1735 83.6777 1
25 83.6777 2
72.7822 408.899 1
120.2 408.899 2
44.485 252.126 1
75.2 252.126 2
12.02 53.6221 1
11.26 35.2414 1
41.7 233.045 1
68.9 233.045 2
21.2 114.966 1
35.2 114.966 2
17.5 98.336 1
28.7 98.336 2
57.058 387.092 1
58.2924 393.414 1
56.1 377.964 1
32.6285 173.854 1
15.1 53.4631 1
26.1 53.4631 2
45.1 289.496 1
79.4 289.496 2
70.6499 400.212 1
52.2 302.629 1
86 302.629 2
83.1247 516.582 1
74.6084 433.704 1
41.5 298.847 1
49.3 300.13 1
84.1 300.13 2
72.0688 425.957 1
39.19 202.684 1
34.06 170.819 1
32 181.746 1
17.9 66.1484 1
30.4 66.1484 2
86.0327 551.058 1
77.2956 474.172 1
96.6 652.749 1
25.0784 108.471 1
34.6751 179.708 1
17.7 64.5785 1
29.4 64.5785 2
38.6395 216.593 1
66 216.593 2
12.8056 55.4375 1
23.82 122.141 1
54.0549 335.999 1
4.8 27.1479 1
7.4 27.1479 2
33.5618 199.027 1
55.7 199.027 2
61.45 341.633 1
57.77 307.024 1
46.5705 227.323 1
67.47 389.615 1
38.04 187.862 1
44.4 249.616 1
33.61 157.421 1
43.9 249.478 1
73.5 249.478 2
26.47 146.043 1
16.84 88.4388 1
32.5 203.457 1
53.7 203.457 2
36.3 197.211 1
59.6 197.211 2
28 172.649 1
46.5 172.649 2
26.3 147.257 1
16.72 88.4002 1
32.7 200.155 1
54.1 200.155 2
36.1 199.029 1
59.5 199.029 2
27.9 170.884 1
46.4 170.884 2
58.4553 325.353 1
48.9692 259.255 1
16 56.4823 1
26.4 56.4823 2
62.0177 387.011 1
37.1 199.102 1
63.2 199.102 2
41.45 222.677 1
38.1221 193.225 1
47.69 271.062 1
23.6 88.1654 1
40 88.1654 2
96.5195 574.021 1
37.9 179.842 1
62.9 179.842 2
67.4267 371.262 1
67.3248 470.02 1
71.3089 512.51 1
96.9251 704.885 1
59.5091 428.072 1
109.4 428.072 2
81.69 611.825 1
12.68 59.7999 1
33.4 203.459 1
56.6 203.459 2
48.7479 305.678 1
34.7 180.955 1
58.7 180.955 2
41.1591 240.443 1
37.5526 211.118 1
50.43 314.535 1
46.9 266.857 1
78.4 266.857 2
49.54 307.469 1
53.3423 333.051 1
46 296.695 1
76 296.695 2
66.9 435.525 1
122.9 435.525 2
58.3 389.717 1
101.2 389.717 2
76.3291 482.057 1
79.4861 556.402 1
71.9771 422.25 1
29.5 160.694 1
49.8 160.694 2
23.7496 110.662 1
29.3 147.022 1
48.7 147.022 2
37.2 219.465 1
64.4 219.465 2
6.6 28.9996 1
10.7 28.9996 2
82.0357 506.832 1
75.0899 444.901 1
97.2908 363.749 2
88.3962 553.997 1
148.546 553.997 2
78.4652 487.465 1
127.178 487.465 2
29.5 112.023 1
48.5 112.023 2
28.9348 175.981 1
46.1 175.981 2
38 173.378 1
64.2 173.378 2
7 50.7971 1
10.4 50.7971 2
68.6163 384.101 1
61.1 332.665 1
38.57 180.517 1
68.5884 440.127 1
28.82 104.94 1
33.52 163.117 1
56.9242 344.477 1
31.2 173.885 1
51.5 173.885 2
53.5473 310.937 1
99.7592 310.937 2
54.2785 359.461 1
103.167 359.461 2
51.4352 266.404 1
39.5 196.764 1
64.9 196.764 2
46.253 261.222 1
67.6 440.171 1
43.5531 265.865 1
76.5 265.865 2
25.3 177.056 1
42.1 177.056 2
31.4197 205.608 1
22.9 160.326 1
38.1 160.326 2
46.2253 308.761 1
79.1 308.761 2
39.4 202.073 1
65.9 202.073 2
45.52 263.953 1
67.4226 437.163 1
35 170.394 1
58.6 170.394 2
46.5 262.291 1
77.6 262.291 2
46.8008 274.26 1
13.9555 86.2576 1
23.8 86.2576 2
69.7949 408.324 1
42.97 253.538 1
29.2544 141.316 1
33.255 157.548 1
44.3 249.945 1
74.4 249.945 2
50.2134 307.787 1
34.5 198.213 1
57.7 198.213 2
36.1 186.54 1
61.4 186.54 2
30.91 140.99 1
30.9 145.388 1
50.8 145.388 2
42.8 243.139 1
73.3 243.139 2
15 42.4459 1
24.9 42.4459 2
22.3 140.986 1
37 140.986 2
21.94 134.426 1
50.11 305.305 1
26.8 161.019 1
44.7 161.019 2
38.2 240.344 1
63.5 240.344 2
53.2 371.39 1
93.5 371.39 2
22.4 139.676 1
37.5 139.676 2
21.48 132.949 1
49.28 304.179 1
26.8 160.077 1
45.1 160.077 2
36.83 238.868 1
33.8 175.704 1
56.4 175.704 2
23.1 138.874 1
37.3 138.874 2
33.83 198.949 1
12 90.3731 1
18.8 90.3731 2
43.7 283.481 1
72.8 283.481 2
34.4 180.697 1
56.6 180.697 2
43.19 253.97 1
24.1 118.173 1
39.2 118.173 2
48.4 309.681 1
80.9 309.681 2
45.8724 251.947 1
38.04 199.081 1
49.5503 334.443 1
29.6 147.36 1
49.4 147.36 2
13.1 70.2083 1
21.6 70.2083 2
24.44 143.428 1
7.2 23.6371 1
11.8 23.6371 2
32.5 197.44 1
54 197.44 2
13.1 67.4275 1
21.7 67.4275 2
24.58 140.875 1
55.472 348.728 1
7.5 21.8984 1
12.4 21.8984 2
32.7333 194.88 1
55.8 194.88 2
6.1 43.2772 1
9.8 43.2772 2
10 50.5391 1
17 50.5391 2
38.5 196.944 1
64.1 196.944 2
44.1949 260.254 1
65.4767 436.846 1
33.9 163.188 1
56.3 163.188 2
43.53 262.297 1
83.4272 578.53 1
83.68 581.748 1
84.59 571.233 1
87.3 596.924 1
72.49 487.773 1
34 177.613 1
58 177.613 2
27.82 130.332 1
29.1 144.249 1
48.4 144.249 2
39.8 235.074 1
68.6 235.074 2
11.1 35.2094 1
19.3 35.2094 2
42.9 230.25 1
73 230.25 2
32.11 158.976 1
5.9 59.4384 1
9.5 59.4384 2
50.3104 292.431 1
24.5 138.321 1
41.2 138.321 2
58.7 308.384 1
97.3 308.384 2
49.9833 268.533 1
35.9 185.394 1
59.3 185.394 2
58.511 359.707 1
111.7 359.707 2
34.7 165.781 1
60.1 165.781 2
24.4 105.591 1
40.7 105.591 2
33.91 177.631 1
17.7 59.427 1
29.6 59.427 2
39 216.821 1
64.7 216.821 2
29.47 195.499 1
39.5 283.359 1
20.8 137.421 1
33.6 137.421 2
31.93 194.88 1
10.7 92.6518 1
17.8 92.6518 2
42 281.976 1
69.8 281.976 2
23 145.178 1
38.8 145.178 2
24.16 143.865 1
53.2 317.574 1
90.5 317.574 2
26.6 160.416 1
45.2 160.416 2
39.3 249.951 1
67.8 249.951 2
19.9 138.149 1
32.8 138.149 2
30.69 196.924 1
60.6063 409.802 1
9.5 91.5195 1
16.6 91.5195 2
41.19 282.729 1
37.9 193.239 1
63 193.239 2
28.4 130.44 1
47.6 130.44 2
38.1 261.153 1
64 261.153 2
44.15 294.958 1
33.9 232.322 1
56.4 232.322 2
19.7 133.714 1
32.8 133.714 2
30 192.313 1
8.9 87.8581 1
14.8 87.8581 2
11.3 37.0332 1
17.3 37.0332 2
8.53 61.3699 1
40.9 273.773 1
67.9 273.773 2
21.1 83.6713 1
34.1 83.6713 2
20.28 153.558 1
40 264.935 1
65.9 264.935 2
44.81 297.539 1
69.95 486.184 1
36.1 237.044 1
59.8 237.044 2
57.3 400.375 1
102 400.375 2
41.1 206.931 1
69.4 206.931 2
49.3272 272.764 1
35.4 168.084 1
59.8 168.084 2
49.0826 279.593 1
32.9 175.057 1
54.2 175.057 2
41.96 248.48 1
23 112.708 1
37.4 112.708 2
47.8 303.275 1
84.1 303.275 2
40.5 266.629 1
66.7 266.629 2
47.51 305.831 1
33.8 232.365 1
56.1 232.365 2
57.1608 406.037 1
39.3 265.256 1
66.7 265.256 2
44.72 300.46 1
70.2919 491.819 1
34.9 234.883 1
60.1 234.883 2
56.3 402.344 1
39 265.256 1
66.5 265.256 2
44.7051 300.46 1
34.3 234.883 1
59.8 234.883 2
57 402.344 1
104.7 402.344 2
71.4092 461.242 1
59.3 361.103 1
116.1 361.103 2
76.8524 441.247 1
78.3657 510.716 1
163.068 577.346 2
74.7269 491.968 1
68.3 436.107 1
113.3 436.107 2
84.3362 597.343 1
73.9233 429.603 1
124.176 429.603 2
77.2254 457.534 1
98.0884 631.259 1
68.5077 400.739 1
87.8164 562.568 1
83.1346 484.236 1
131.971 484.236 2
87.2931 502.945 1
108.072 659.499 1
78.8031 462.305 1
97.9174 609.707 1
75.1191 443.717 1
65.7159 380.56 1
85.1296 547.67 1
29.2125 135.466 1
40.6885 210.409 1
80.1312 494.52 1
134.61 494.52 2
83.372 564.27 1
74.6368 432.298 1
92.9188 629.854 1
178.82 629.854 2
81.6002 494.717 1
72.3122 406.578 1
91.9953 592.656 1
176.366 592.656 2
39.157 191.229 1
87.7705 563.045 1
71 505.343 1
74.9 535.174 1
95.5608 708.859 1
66 473.623 1
84.7 639.956 1
38.6434 250.571 1
49.7051 328.491 1
54.5 301.215 1
100.5 301.215 2
30.7973 156.79 1
27.3918 118.156 1
45.9168 118.156 2
83.4919 248.766 2
43.2103 214.507 1
69.3202 214.507 2
21.5 164.825 1
35.5 164.825 2
24.99 185.063 1
23 157.968 1
38.3 157.968 2
39.85 289.8 1
72.9663 464.909 1
76.53 491.993 1
97.3049 662.954 1
66.89 436.136 1
86.89 597.364 1
54.95 348.409 1
56.95 364.789 1
80.987 526.278 1
51.78 331.757 1
67.6 471.325 1
65.3447 375.514 1
104.897 375.514 2
67.7853 380.99 1
107.147 380.99 2
63.0058 367.458 1
100.477 367.458 2
79.4147 487.354 1
107.399 365.284 2
111.626 364.554 2
65.0889 362.869 1
104.022 362.869 2
81.8549 469.924 1
58.3618 316.241 1
60.0174 321.89 1
100.465 321.89 2
81.2895 470.034 1
55.1948 310.189 1
70.8964 428.255 1
61.8642 382.63 1
100.319 382.63 2
61.8263 361.845 1
103.871 361.845 2
13.4 67.2757 1
22.9 67.2757 2
25.2609 140.584 1
8 24.3642 1
13.4 24.3642 2
32.9 193.08 1
54.6 193.08 2
29.9 191.298 1
50.1 191.298 2
36.6832 220.017 1
26.6 172.721 1
43.1 172.721 2
49.2 323.332 1
82.5 323.332 2
33.4 163.481 1
55.3 163.481 2
25.4023 109.949 1
8.8 35.5843 1
14.9 35.5843 2
60.83 337.791 1
55.8895 301.212 1
66.972 386.905 1
71 197.408 2
30.9 165.99 1
51.1 165.99 2
24.19 111.346 1
29.6 135.087 1
49 135.087 2
39.2 225.914 1
64.7 225.914 2
6.8 38.811 1
10.9 38.811 2
42.1 284.769 1
69.7 284.769 2
37.53 250.938 1
49.5 329.436 1
85.7 329.436 2
48 312.438 1
83.1 312.438 2
49.9 342.657 1
87.2 342.657 2
21.4 138.768 1
35.8 138.768 2
21.8 132.35 1
50.32 304.165 1
26 159.108 1
43.1 159.108 2
37.3 238.299 1
63.8 238.299 2
3.9 36.0788 1
6.1 36.0788 2
10.88 81.7847 1
14.1 64.8673 1
24 64.8673 2
23.91 171.665 1
65.9728 461.203 1
77.6608 560.889 1
67.3 475.107 1
127.6 475.107 2
75.5713 563.34 1
49.44 327.991 1
47.3705 311.519 1
23.7 148.241 1
39.5 148.241 2
22.24 147.55 1
53.6908 320.862 1
91.5 320.862 2
26.4 162.42 1
44.2 162.42 2
40.1387 253.721 1
69.2 253.721 2
26.8 165.113 1
44.4 165.113 2
37.2 234.56 1
44.7937 304.487 1
23.2 147.924 1
37.8 147.924 2
33.4 200.775 1
62.22 411.017 1
15.9 107.88 1
26.1 107.88 2
43.6 291.643 1
75.4 291.643 2
45.1 276.542 1
74.7 276.542 2
51.8593 328.651 1
68.9642 535.169 1
37 229.566 1
61.7 229.566 2
61.2065 420.784 1
74.9289 490.728 1
65.7 433.33 1
112.2 433.33 2
85.65 595.89 1
73.32 462.796 1
77.07 490.728 1
98.36 663.068 1
67.9 433.33 1
115 433.33 2
87.69 595.89 1
69.9363 462.796 1
74.35 490.728 1
64.6 433.33 1
84.8 595.89 1
71.3155 464.883 1
75.6 490.774 1
96.11 659.877 1
65.9 437.139 1
113.5 437.139 2
86.01 596.384 1
72 462.294 1
122.4 462.294 2
75.06 490.356 1
66.11 432.725 1
85.39 595.483 1
69.9777 462.294 1
75.07 490.356 1
95.99 662.913 1
66.55 432.725 1
84.6548 595.483 1
58.7 397.066 1
101.6 397.066 2
60.55 405.669 1
56.8 385.696 1
98.5 385.696 2
71.2998 512.329 1
25.1 126.468 1
41.7 126.468 2
12.99 56.7779 1
30.2 180.309 1
50.2 180.309 2
34.7 184.906 1
59.9 184.906 2
17.8 129.36 1
29.6 129.36 2
38.2 197.548 1
65.7 197.548 2
44.5976 260.402 1
33.3 164.507 1
57 164.507 2
43.3 261.495 1
77.5 261.495 2
71.53 489.693 1
65.8 432.436 1
121.6 432.436 2
23.6 144.19 1
39.6 144.19 2
20.08 125.481 1
43.5027 284.581 1
30.4 172.372 1
50.7 172.372 2
35.48 229.717 1
24.08 143.242 1
20.81 124.766 1
43.9536 284.53 1
30.8 171.416 1
51.4 171.416 2
34.9 229.082 1
59.7 229.082 2
22.1 141.337 1
37.7 141.337 2
22.04 136.48 1
50.1293 308.618 1
26.7 160.016 1
44.6 160.016 2
37.44 242.504 1
69.9732 463.348 1
75.17 490.822 1
95.63 662.446 1
65.62 434.265 1
85.98 596.1 1
64.44 463.398 1
67.15 481.314 1
87.2538 637.602 1
61.18 442.515 1
78.8 588.091 1
64.81 465.268 1
66.76 482.807 1
60.34 444.673 1
78.06 589.616 1
45.2 273.41 1
78.2 273.41 2
51.4102 330.479 1
36.4 221.859 1
61.8 221.859 2
61.2871 418.033 1
44.8 274.519 1
77 274.519 2
51.4102 331.583 1
36.5 222.948 1
62 222.948 2
61.3 419.141 1
43.7 274.519 1
75.8 274.519 2
51.7 331.583 1
78.96 541.729 1
35.8 222.948 1
61.7 222.948 2
60.88 419.141 1
38.8 236.066 1
66.3 236.066 2
52.3 322.706 1
90.5 322.706 2
44.3 259.863 1
76.2 259.863 2
48.6 309.083 1
84.3 309.083 2
45 276.736 1
77.8 276.736 2
52.8328 333.791 1
36.1 225.127 1
62 225.127 2
60.8 421.358 1
115.5 421.358 2
47.7 273.41 1
79.1 273.41 2
51.7425 330.479 1
38.3 221.859 1
63.6 221.859 2
61.7718 418.033 1
47.6 276.787 1
79.4 276.787 2
53.29 333.687 1
79.8059 543.696 1
37.1508 225.32 1
62.8 225.32 2
61.86 421.415 1
46.9 287.346 1
80.1 287.346 2
69.0534 434.257 1
46.8 286.28 1
81.3 286.28 2
59.9 394.739 1
108.3 394.739 2
23.9 147.766 1
39.9 147.766 2
