 1.0000 0.4390 0.5947 0.3957 0.5486 0.3742 0.6638 0.3471 0.5625 0.4777 0.5585 1.0000
 1.0000 0.6910 0.4129 0.4435 0.4473 0.6072 0.4966 0.6028 0.3280 0.6404 0.4784 1.0000
 1.0000 0.7085 0.4606 0.3509 0.6236 0.6748 0.7937 0.4680 0.4920 0.3997 0.6744 1.0000
 1.0000 0.7134 0.2800 0.3620 0.6173 0.8572 0.9369 0.7719 0.3747 0.6327 0.5077 1.0000
 1.0000 0.6332 0.5403 0.3799 0.9189 0.9676 0.9740 0.7285 0.4850 0.3993 0.5684 1.0000
 1.0000 0.8609 0.4251 0.8415 0.8611 0.9882 0.9430 0.5328 0.3906 0.4669 0.4733 1.0000
 1.0000 0.6693 0.8787 0.7640 0.9726 0.9426 0.7088 0.4857 0.2650 0.4998 0.5002 1.0000
 1.0000 0.8359 0.5521 0.9508 0.9295 0.9769 0.9365 0.5953 0.6425 0.5571 0.4998 1.0000
 1.0000 0.5355 0.8490 0.6938 0.9748 0.9341 0.9676 0.8659 0.7730 0.5920 0.5826 1.0000
 1.0000 0.7909 0.4466 0.8415 0.6652 0.8135 0.8581 0.8785 0.6597 0.5976 0.4954 1.0000
 1.0000 0.5278 0.7770 0.3885 0.5281 0.3512 0.5852 0.6638 0.6406 0.4766 0.4653 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.5583 0.5805 0.5669 0.5004 0.4311 0.5599 0.5350 0.4819 0.3646 0.5000 1.0000
 1.0000 0.6221 0.5655 0.5537 0.6160 0.5994 0.7042 0.5333 0.4511 0.4225 0.3488 1.0000
 1.0000 0.5215 0.5209 0.5569 0.7051 0.7834 0.7415 0.6674 0.4862 0.4307 0.5418 1.0000
 1.0000 0.5316 0.6556 0.5950 0.8828 0.9381 0.9367 0.7178 0.6056 0.5077 0.4230 1.0000
 1.0000 0.6956 0.7222 0.8433 0.9240 0.9894 0.9837 0.9118 0.7097 0.5104 0.4404 1.0000
 1.0000 0.7772 0.9107 0.8682 0.9918 0.9933 0.9907 0.9440 0.8455 0.5760 0.4964 1.0000
 1.0000 0.9257 0.9491 0.9779 0.9670 0.9925 0.9801 0.8756 0.7328 0.6339 0.4944 1.0000
 1.0000 0.7016 0.9850 0.9578 0.9790 0.9865 0.9181 0.8350 0.5070 0.5000 0.5000 1.0000
 1.0000 0.6665 0.7513 0.9647 0.9731 0.9927 0.9882 0.7833 0.5465 0.4617 0.5000 1.0000
 1.0000 0.4724 0.9295 0.9469 0.9575 0.9778 0.9759 0.7936 0.5073 0.3607 0.5354 1.0000
 1.0000 0.5482 0.7252 0.8531 0.7838 0.9685 0.9072 0.7182 0.4240 0.5440 0.4087 1.0000
 1.0000 0.3568 0.6027 0.4901 0.5841 0.5920 0.6200 0.4167 0.3819 0.3839 0.5538 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.5871 0.4260 0.4938 0.5935 0.6559 0.4574 0.4778 0.5000 0.5000 0.5000 1.0000
 1.0000 0.4136 0.5138 0.3598 0.6191 0.5371 0.5417 0.3910 0.4446 0.4929 0.5000 1.0000
 1.0000 0.6788 0.3398 0.5000 0.4560 0.6218 0.4169 0.5042 0.5391 0.4819 0.4584 1.0000
 1.0000 0.4958 0.6722 0.3108 0.7388 0.5087 0.6081 0.6626 0.4665 0.5894 0.5494 1.0000
 1.0000 0.6554 0.4535 0.7011 0.4990 0.7846 0.5648 0.6182 0.5000 0.6382 0.4664 1.0000
 1.0000 0.6930 0.8524 0.4835 0.8189 0.4320 0.6806 0.3881 0.3972 0.3676 0.5801 1.0000
 1.0000 0.7149 0.6247 0.7909 0.2868 0.7556 0.3110 0.5788 0.2127 0.5596 0.3498 1.0000
 1.0000 0.5643 0.5782 0.2582 0.5796 0.2126 0.5386 0.2948 0.5913 0.4575 0.5422 1.0000
 1.0000 0.5450 0.4352 0.5701 0.2562 0.5544 0.0968 0.4418 0.3487 0.5437 0.5000 1.0000
 1.0000 0.5686 0.3507 0.2279 0.6237 0.2525 0.4633 0.1617 0.5297 0.4092 0.5112 1.0000
 1.0000 0.4894 0.3907 0.4417 0.3028 0.6613 0.1428 0.6090 0.3046 0.5445 0.4482 1.0000
 1.0000 0.6040 0.4664 0.3918 0.7763 0.4727 0.7572 0.4736 0.7219 0.4028 0.5393 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.4222 0.2800 0.5071 0.3732 0.4182 0.4260 0.5857 0.4997 0.5003 0.4998 1.0000
 1.0000 0.5087 0.5561 0.4090 0.4762 0.3818 0.3725 0.6084 0.5181 0.5124 0.5003 1.0000
 1.0000 0.8304 0.6029 0.8351 0.7214 0.4846 0.5703 0.6211 0.6923 0.4620 0.5169 1.0000
 1.0000 0.6246 0.6926 0.7798 0.7864 0.6246 0.4490 0.6493 0.4837 0.6325 0.4321 1.0000
 1.0000 0.4341 0.5402 0.8216 0.8249 0.6315 0.6954 0.6411 0.7712 0.5941 0.6791 1.0000
 1.0000 0.6214 0.6945 0.8506 0.8476 0.7164 0.8459 0.7545 0.7868 0.7616 0.6197 1.0000
 1.0000 0.7470 0.8611 0.8740 0.8571 0.7656 0.8125 0.7585 0.7244 0.6897 0.6138 1.0000
 1.0000 0.7016 0.5553 0.7383 0.8816 0.6544 0.7751 0.6500 0.6241 0.5089 0.5003 1.0000
 1.0000 0.2736 0.4604 0.4307 0.6741 0.6659 0.5760 0.6862 0.5420 0.5134 0.4997 1.0000
 1.0000 0.4842 0.4090 0.4147 0.6233 0.3786 0.6095 0.4781 0.6159 0.5019 0.5164 1.0000
 1.0000 0.5233 0.5804 0.5002 0.5574 0.6638 0.3653 0.5919 0.5063 0.5757 0.5141 1.0000
 1.0000 0.4141 0.6141 0.4565 0.6089 0.5009 0.4722 0.4229 0.6044 0.5395 0.5024 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.4922 0.5236 0.4406 0.5297 0.4997 0.5003 0.4997 0.5003 0.4997 0.5002 1.0000
 1.0000 0.4964 0.3770 0.5105 0.4150 0.3893 0.3863 0.5004 0.4996 0.5004 0.4997 1.0000
 1.0000 0.3142 0.4443 0.3884 0.4075 0.3269 0.3843 0.3863 0.5022 0.4996 0.5003 1.0000
 1.0000 0.3234 0.2640 0.4431 0.5622 0.6361 0.4839 0.6091 0.4674 0.5022 0.4997 1.0000
 1.0000 0.3720 0.3999 0.5432 0.6675 0.5701 0.4965 0.3564 0.4641 0.4658 0.5003 1.0000
 1.0000 0.4599 0.5057 0.3475 0.5507 0.2510 0.3486 0.2542 0.3132 0.5004 0.4997 1.0000
 1.0000 0.4051 0.2855 0.5004 0.2944 0.4212 0.3817 0.5254 0.3676 0.4044 0.5003 1.0000
 1.0000 0.3922 0.5683 0.4611 0.5296 0.3332 0.6501 0.4513 0.4355 0.5004 0.4997 1.0000
 1.0000 0.5073 0.5350 0.5998 0.5348 0.3560 0.4428 0.4591 0.4196 0.4996 0.5003 1.0000
 1.0000 0.5292 0.6180 0.6690 0.5608 0.5867 0.4996 0.4096 0.4983 0.5004 0.4997 1.0000
 1.0000 0.5258 0.5004 0.5735 0.5867 0.4996 0.4900 0.6216 0.3972 0.4983 0.5003 1.0000
 1.0000 0.5002 0.4997 0.5003 0.4997 0.5003 0.6618 0.5586 0.5617 0.3878 0.4998 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.5003 0.4984 0.5025 0.4984 0.5006 0.4994 0.5006 0.4994 0.5006 0.4996 1.0000
 1.0000 0.4837 0.5031 0.4926 0.5031 0.4993 0.5007 0.4993 0.5007 0.4993 0.5006 1.0000
 1.0000 0.5305 0.4772 0.4941 0.4913 0.5007 0.4993 0.5007 0.4993 0.5007 0.4994 1.0000
 1.0000 0.4414 0.6360 0.4550 0.5007 0.4993 0.5007 0.4993 0.5007 0.4993 0.5006 1.0000
 1.0000 0.5781 0.4569 0.5835 0.4105 0.5007 0.4993 0.5007 0.4993 0.5007 0.4994 1.0000
 1.0000 0.3671 0.5813 0.3884 0.5122 0.4444 0.5007 0.4993 0.5007 0.4993 0.5006 1.0000
 1.0000 0.4971 0.4558 0.5710 0.4888 0.5547 0.4993 0.5007 0.4993 0.5007 0.4994 1.0000
 1.0000 0.4953 0.5015 0.4957 0.5547 0.4993 0.5007 0.4993 0.5007 0.4993 0.5006 1.0000
 1.0000 0.5006 0.4993 0.5007 0.4993 0.5007 0.4993 0.5007 0.4993 0.5007 0.4994 1.0000
 1.0000 0.4994 0.5007 0.4993 0.5007 0.4993 0.5007 0.4993 0.5007 0.4993 0.5006 1.0000
 1.0000 0.5006 0.4993 0.5007 0.4993 0.5007 0.4993 0.5007 0.4993 0.5007 0.4994 1.0000
 1.0000 0.4996 0.5006 0.4994 0.5006 0.4994 0.5006 0.4994 0.5006 0.4994 0.5003 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
