  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800
  5.800  5.893  5.949  5.954  5.871  5.842  6.131  5.800  5.800  5.800  5.800  5.800
  5.800  5.818  5.848  5.948  5.753  5.760  5.889  5.807  5.800  5.800  5.800  5.800
  5.800  5.783  5.849  5.800  5.714  5.783  5.862  5.760  5.780  5.854  5.800  5.800
  5.800  5.850  5.811  5.730  5.480  5.526  5.784  5.848  5.835  5.885  5.870  5.800
  5.800  5.670  5.587  5.849  5.788  5.878  5.909  5.817  5.773  5.761  5.676  5.800
  5.800  5.944  6.023  5.908  5.828  5.970  5.533  5.837  5.750  5.843  5.713  5.800
  5.800  6.043  6.257  5.601  5.996  5.620  6.069  6.156  5.800  5.800  5.800  5.800
  5.800  5.921  5.830  5.804  5.857  5.969  5.618  5.761  5.800  5.800  5.800  5.800
  5.800  5.906  5.728  5.919  6.025  5.744  6.032  5.738  5.948  5.800  5.800  5.800
  5.800  5.889  5.888  5.783  5.676  5.976  5.570  6.010  5.770  5.800  5.800  5.800
  5.800  5.335  5.939  5.727  5.871  5.722  6.098  5.693  5.467  5.586  5.400  5.800
  5.800  5.335  5.806  5.660  5.482  5.815  6.300  5.692  5.747  5.800  5.800  5.800
  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.040  6.102  6.108  6.086  6.070  6.248  6.068  6.126  6.040  6.040  6.040  6.040
  6.040  6.170  6.107  6.102  6.131  6.078  6.098  6.200  6.040  6.040  6.040  6.040
  6.040  6.099  6.143  6.067  6.249  6.017  5.870  5.999  6.058  6.029  6.079  6.040
  6.040  6.150  6.049  6.180  6.107  5.897  6.183  5.940  6.020  6.069  6.138  6.040
  6.040  5.945  5.894  6.167  5.973  6.255  5.865  6.164  5.944  5.892  6.023  6.040
  6.040  5.868  6.196  5.869  6.285  5.759  6.298  6.056  5.761  6.065  5.904  6.040
  6.040  5.817  5.929  6.170  5.781  6.337  5.796  5.775  5.749  6.040  6.040  6.040
  6.040  5.908  6.272  5.861  6.267  5.773  6.318  5.866  6.040  6.040  6.040  6.040
  6.040  6.229  6.081  6.116  5.849  6.316  5.754  6.246  6.300  6.040  6.040  6.040
  6.040  6.124  6.117  5.875  6.283  5.759  6.342  5.796  6.178  6.040  6.040  6.040
  6.040  5.838  5.976  6.193  5.971  6.067  5.885  6.201  5.822  6.066  5.943  6.040
  6.040  5.676  5.629  5.913  6.018  5.930  5.817  6.041  5.861  6.056  5.952  6.040
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.040  6.111  6.010  5.973  6.239  6.222  5.960  6.040  6.040  6.125  6.040  6.040
  6.040  6.060  6.087  5.980  6.031  6.421  6.024  6.120  6.040  6.040  6.040  6.040
  6.040  6.071  6.105  5.946  6.273  6.156  6.346  6.190  6.214  6.143  6.066  6.040
  6.040  6.246  6.104  6.088  6.335  5.909  6.044  6.048  6.281  5.976  6.082  6.040
  6.040  5.594  5.752  6.234  6.146  6.014  6.225  5.843  6.065  5.993  6.066  6.040
  6.040  6.226  6.369  6.201  5.841  6.310  5.828  6.108  6.147  6.283  5.959  6.040
  6.040  6.291  6.239  5.955  6.345  5.839  6.394  5.949  5.986  6.040  6.040  6.040
  6.040  5.872  6.152  6.242  5.899  6.303  5.836  6.172  6.040  6.040  6.040  6.040
  6.040  6.547  6.378  5.958  6.354  5.871  6.277  5.909  6.040  6.040  6.040  6.040
  6.040  6.312  6.283  6.248  5.904  6.165  5.826  6.274  5.839  5.954  6.040  6.040
  6.040  6.238  5.818  5.953  6.299  6.286  6.412  5.805  6.196  5.978  6.216  6.040
  6.040  6.187  6.040  6.164  6.106  5.493  6.071  6.010  6.313  6.665  6.154  6.040
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  6.820  6.825  6.844  6.743  7.263  6.706  6.782  6.820  6.820  6.904  6.820  6.820
  6.820  6.833  6.978  7.015  6.893  6.789  6.674  6.755  6.692  6.823  6.820  6.820
  6.820  6.821  6.926  6.540  6.822  6.883  6.265  6.715  6.715  6.886  6.820  6.820
  6.820  6.902  6.852  6.700  7.003  6.492  7.045  6.574  6.795  6.740  6.864  6.820
  6.820  7.250  6.548  6.909  6.569  7.100  6.459  7.105  6.700  6.766  6.864  6.820
  6.820  6.830  6.938  6.486  7.155  6.513  7.132  6.593  6.857  6.628  6.785  6.820
  6.820  7.001  6.476  7.008  6.497  7.118  6.474  6.931  6.609  6.820  6.871  6.820
  6.820  6.621  7.053  6.524  7.093  6.493  7.115  6.740  6.820  6.820  6.820  6.820
  6.820  6.423  6.324  7.016  6.456  7.144  6.476  7.022  6.820  6.820  6.820  6.820
  6.820  6.786  7.147  6.551  7.096  6.469  7.109  6.688  6.765  7.184  6.820  6.820
  6.820  6.533  6.677  7.030  6.437  6.894  6.594  7.124  6.405  6.763  6.787  6.820
  6.820  6.628  6.820  6.170  6.523  7.258  6.675  6.669  6.765  6.814  6.762  6.820
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  6.820  7.092  6.762  6.690  7.257  6.382  6.630  6.820  6.820  6.916  6.820  6.820
  6.820  6.881  6.741  6.866  6.954  6.844  6.835  6.636  6.820  6.820  6.820  6.820
  6.820  6.561  6.765  6.369  7.097  6.475  7.340  6.967  6.976  6.740  6.820  6.820
  6.820  7.405  6.574  7.003  6.626  6.987  6.720  6.968  6.633  6.530  6.786  6.820
  6.820  6.795  6.924  6.981  7.304  6.423  7.075  6.916  6.815  6.831  6.874  6.820
  6.820  6.672  6.701  7.251  6.581  7.045  6.680  6.940  7.182  6.884  7.132  6.820
  6.820  6.566  6.939  6.978  6.933  6.856  7.000  6.789  6.667  6.763  6.667  6.820
  6.820  7.049  7.107  6.996  6.643  7.091  6.959  6.827  6.820  6.820  6.820  6.820
  6.820  6.509  7.252  6.936  7.048  6.661  6.948  6.545  6.139  6.820  6.820  6.820
  6.820  6.454  6.388  7.146  6.908  7.030  6.920  6.559  7.132  7.061  6.820  6.820
  6.820  6.713  7.817  7.170  7.255  7.118  6.828  6.962  7.054  6.978  6.874  6.820
  6.820  6.820  6.820  6.820  6.820  6.809  7.175  6.140  6.794  6.882  6.807  6.820
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  7.610  7.772  7.592  7.793  7.135  7.487  7.370  7.610  7.600  7.706  7.610  7.610
  7.610  7.743  7.250  7.072  7.740  7.933  8.069  6.950  7.610  7.610  7.610  7.610
  7.610  7.958  7.272  8.103  7.188  7.793  7.559  7.594  7.847  7.470  7.610  7.610
  7.610  7.183  7.876  7.284  7.874  7.338  7.694  7.615  7.664  7.568  7.610  7.610
  7.610  7.941  7.222  8.059  7.276  7.879  7.159  7.843  7.351  7.653  7.721  7.610
  7.610  7.964  7.779  7.329  7.746  7.420  7.884  7.491  7.703  7.659  7.959  7.610
  7.610  7.671  7.329  7.816  7.143  7.658  7.181  7.692  7.302  7.777  7.074  7.610
  7.610  7.382  7.776  7.326  7.930  7.483  7.905  7.529  7.475  7.152  7.610  7.610
  7.610  7.369  7.582  7.638  7.123  7.736  7.476  7.760  7.627  7.210  7.610  7.610
  7.610  7.711  8.278  7.445  7.780  7.296  7.549  7.315  7.964  7.550  7.529  7.610
  7.610  7.363  7.914  7.215  7.622  7.940  7.836  7.878  7.579  7.609  7.583  7.610
  7.610  7.610  7.610  7.610  7.610  7.914  7.419  7.577  7.541  7.589  7.550  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  7.610  7.303  7.728  7.628  7.762  7.978  7.610  7.610  7.840  7.654  7.610  7.610
  7.610  7.604  8.168  7.563  7.927  7.242  7.504  7.582  7.650  7.610  7.610  7.610
  7.610  6.999  7.621  8.025  7.781  7.785  7.885  8.046  7.687  7.610  7.610  7.610
  7.610  7.742  7.396  7.369  7.965  7.220  7.147  7.462  7.610  7.610  7.610  7.610
  7.610  7.347  7.143  7.261  7.731  7.514  7.666  7.249  7.877  7.610  7.610  7.610
  7.610  7.610  7.451  7.657  7.796  7.591  7.760  7.382  7.912  7.504  7.610  7.610
  7.610  7.224  7.137  7.910  7.403  7.580  7.854  7.932  7.461  7.887  7.610  7.610
  7.610  7.536  8.060  7.716  7.918  8.028  7.935  7.314  8.120  7.542  7.610  7.610
  7.610  7.596  7.192  7.549  7.550  7.350  7.436  7.639  7.399  7.610  7.610  7.610
  7.610  7.610  7.210  7.132  7.993  7.187  7.135  7.137  7.241  7.421  7.709  7.610
  7.610  7.610  7.610  7.610  7.610  7.581  7.257  7.495  7.610  7.610  7.718  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.427  7.598  7.736  7.610  7.523  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380
  8.380  7.962  7.661  8.672  8.179  8.700  8.380  8.187  8.532  8.394  8.380  8.380
  8.380  8.214  8.361  8.164  8.673  8.141  8.393  8.244  8.512  8.380  8.380  8.380
  8.380  8.691  8.087  8.681  8.202  8.386  8.434  8.306  8.375  8.380  8.380  8.380
  8.380  7.866  8.671  8.173  8.353  8.089  8.425  8.229  8.262  8.380  8.380  8.380
  8.380  8.700  7.979  8.590  7.971  8.527  8.185  8.009  8.263  8.380  8.380  8.380
  8.380  8.329  8.598  8.202  8.455  8.025  8.056  8.214  8.380  8.380  8.380  8.380
  8.380  8.584  8.532  8.437  8.243  8.594  8.637  8.476  8.058  8.552  8.380  8.380
  8.380  8.236  8.197  8.339  8.419  8.700  8.637  8.444  8.555  8.440  8.408  8.380
  8.380  8.700  8.383  8.660  8.587  8.095  8.388  8.562  8.548  8.420  8.340  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.392  8.321  8.392  8.304  8.470  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.446  8.502  8.424  8.376  8.267  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.644  8.480  8.447  8.429  8.654  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
