20010906  14151828   28.6000   103.1610      5.000  0.0    0.00    0.00   0.00     620097 0
20010908  23462000   30.2800   101.3400      1.000  0.0    0.00    0.00   0.00     620098 0
20010912   8382710   29.2500   101.0300     10.000  0.0    0.00    0.00   0.00     620099 0
20010914  10391877   25.4060   100.5730      9.000  0.0    0.00    0.00   0.00     620100 0
20010916  20482470   34.0100   102.3200      0.000  0.0    0.00    0.00   0.00     620101 0
20010920   4560590   32.4200   104.2900      0.000  0.0    0.00    0.00   0.00     620102 0
20010920   5104040   33.5700   102.1700      0.000  0.0    0.00    0.00   0.00     620103 0
20010920  18183560   31.3600   102.4900     13.000  0.0    0.00    0.00   0.00     620104 0
20010922  22344750   31.5600   102.0200      2.000  0.0    0.00    0.00   0.00     620105 0
20010922  22413450   31.5500   102.0400      5.000  0.0    0.00    0.00   0.00     620106 0
20010924    180050   30.5500   103.2000     12.000  0.0    0.00    0.00   0.00     620107 0
20010924  18054500   33.4900   102.3000      0.000  0.0    0.00    0.00   0.00     620108 0
20010925  22481410   29.5400   102.4500     16.000  0.0    0.00    0.00   0.00     620109 0
20010927  22313440   28.2200   104.4300     11.000  0.0    0.00    0.00   0.00     620110 0
20011001  11342530   29.1900   105.2200      9.000  0.0    0.00    0.00   0.00     620111 0
20011008  17322100   29.2300   101.0500      0.000  0.0    0.00    0.00   0.00     620112 0
20011009   6071090   31.3200   100.2600      0.000  0.0    0.00    0.00   0.00     620113 0
20011014  13505690   28.4400   103.3700      5.000  0.0    0.00    0.00   0.00     620114 0
20011025  19293980   29.4000   103.1400     15.000  0.0    0.00    0.00   0.00     620115 0
20011027   6064255   27.9080   102.1590      5.000  0.0    0.00    0.00   0.00     620116 0
20011028  13482320   29.4000   103.1400     14.000  0.0    0.00    0.00   0.00     620117 0
20011030  21402220   29.1700   105.3500     11.000  0.0    0.00    0.00   0.00     620118 0
20011201   2195210   30.4700   100.0600      5.000  0.0    0.00    0.00   0.00     620119 0
20011201   7255100   32.4600   104.1300      4.000  0.0    0.00    0.00   0.00     620120 0
20011205  19043710   29.0900   104.4900     14.000  0.0    0.00    0.00   0.00     620121 0
20011208   1001540   29.2100   104.0400      0.000  0.0    0.00    0.00   0.00     620122 0
20011211  23102800   28.1300   103.5300      0.000  0.0    0.00    0.00   0.00     620123 0
20011213   3533910   32.1000   101.4000      0.000  0.0    0.00    0.00   0.00     620124 0
20011222  22415430   29.0800   104.3600      2.000  0.0    0.00    0.00   0.00     620125 0
20011227   9195280   30.2900   103.0200     12.000  0.0    0.00    0.00   0.00     620126 0
20011227  10013930   30.2700   103.0400     14.000  0.0    0.00    0.00   0.00     620127 0
20020107   2081340   29.2600   101.0600      5.000  0.0    0.00    0.00   0.00     620128 0
20020110  15392370   27.3300   102.4800      6.000  0.0    0.00    0.00   0.00     620129 0
20020121  13471320   26.5100   102.4200      0.000  0.0    0.00    0.00   0.00     620130 0
20020122   9103590   29.5300   102.4700      0.000  0.0    0.00    0.00   0.00     620131 0
20020126   1140910   31.2500   103.0400      0.000  0.0    0.00    0.00   0.00     620132 0
20020131   6005280   29.5100   102.4700      1.000  0.0    0.00    0.00   0.00     620133 0
20020302  23045620   32.3300   100.4800      0.000  0.0    0.00    0.00   0.00     620134 0
20020303    230500   28.4100   102.1400      0.000  0.0    0.00    0.00   0.00     620135 0
20020304   3482702   32.6200   100.6050     14.000  0.0    0.00    0.00   0.00     620136 0
20020313  23340250   34.1500   102.1900      0.000  0.0    0.00    0.00   0.00     620137 0
20020320  11085090   27.1600   102.5100      0.000  0.0    0.00    0.00   0.00     620138 0
20020320  22265320   27.1900   104.1900      0.000  0.0    0.00    0.00   0.00     620139 0
20020331   8250610   32.1600   103.3200      0.000  0.0    0.00    0.00   0.00     620140 0
20020510   1055170   29.2500   101.0300      5.000  0.0    0.00    0.00   0.00     620141 0
20020518  13014730   32.2900   107.1100      6.000  0.0    0.00    0.00   0.00     620142 0
20020523   3513110   30.4000   102.4200      7.000  0.0    0.00    0.00   0.00     620143 0
20020523  14263800   27.2800   102.4500      0.000  0.0    0.00    0.00   0.00     620144 0
20020530   3293320   30.3900   102.5100     15.000  0.0    0.00    0.00   0.00     620145 0
20020531   3530010   30.1900   104.1100      0.000  0.0    0.00    0.00   0.00     620146 0
20020703  11582440   29.3500   103.1600      0.000  0.0    0.00    0.00   0.00     620147 0
20020703  12293430   32.1500   101.3600      0.000  0.0    0.00    0.00   0.00     620148 0
20020703  23485450   30.0500   103.3400     12.000  0.0    0.00    0.00   0.00     620149 0
20020704  19224400   27.3100   100.5400      0.000  0.0    0.00    0.00   0.00     620150 0
20020705   9273690   29.0700   104.3500      0.000  0.0    0.00    0.00   0.00     620151 0
20020706  10363210   31.2200    99.2600     15.000  0.0    0.00    0.00   0.00     620152 0
20020709   4594740   31.4000    99.0600      0.000  0.0    0.00    0.00   0.00     620153 0
20020709  23163960   31.3300    99.1200      5.000  0.0    0.00    0.00   0.00     620154 0
20020710  14055010   31.2500    99.1300      0.000  0.0    0.00    0.00   0.00     620155 0
20020716  17152720   31.3700   104.0100     12.000  0.0    0.00    0.00   0.00     620156 0
20020725    344988   25.2800   101.6860      5.000  0.0    0.00    0.00   0.00     620157 0
20020730   2105294   31.2790   100.7330      5.000  0.0    0.00    0.00   0.00     620158 0
20020901   4013690   29.1000   104.4500     14.000  0.0    0.00    0.00   0.00     620159 0
20020901  19233590   29.1100   103.5400     10.000  0.0    0.00    0.00   0.00     620160 0
20020910  16344380   32.5600   104.5000      3.000  0.0    0.00    0.00   0.00     620161 0
20020912   6311050   29.3000   105.4100      0.000  0.0    0.00    0.00   0.00     620162 0
20020913   5364270   30.0700   102.0800      0.000  0.0    0.00    0.00   0.00     620163 0
20020916  19555260   30.1000   102.0800      3.000  0.0    0.00    0.00   0.00     620164 0
20020916  20474410   32.3800   102.4000      0.000  0.0    0.00    0.00   0.00     620165 0
